MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10003448599,000000000023738688,0.160,Active Import Interval (kW),02-08-2024 11:30
10003448599,000000000023738688,0.142,Active Import Interval (kW),02-08-2024 11:00
10003448599,000000000023738688,0.132,Active Import Interval (kW),02-08-2024 10:30
10003448599,000000000023738688,0.126,Active Import Interval (kW),02-08-2024 10:00
10003448599,000000000023738688,0.130,Active Import Interval (kW),02-08-2024 09:30
10003448599,000000000023738688,0.146,Active Import Interval (kW),02-08-2024 09:00
10003448599,000000000023738688,0.150,Active Import Interval (kW),02-08-2024 08:30
10003448599,000000000023738688,0.134,Active Import Interval (kW),02-08-2024 08:00
10003448599,000000000023738688,0.124,Active Import Interval (kW),02-08-2024 07:30
10003448599,000000000023738688,0.168,Active Import Interval (kW),02-08-2024 07:00
10003448599,000000000023738688,0.138,Active Import Interval (kW),02-08-2024 06:30
10003448599,000000000023738688,0.120,Active Import Interval (kW),02-08-2024 06:00
10003448599,000000000023738688,0.166,Active Import Interval (kW),02-08-2024 05:30
10003448599,000000000023738688,0.146,Active Import Interval (kW),02-08-2024 05:00
10003448599,000000000023738688,0.118,Active Import Interval (kW),02-08-2024 04:30
10003448599,000000000023738688,0.160,Active Import Interval (kW),02-08-2024 04:00
10003448599,000000000023738688,0.152,Active Import Interval (kW),02-08-2024 03:30
10003448599,000000000023738688,0.126,Active Import Interval (kW),02-08-2024 03:00
10003448599,000000000023738688,0.136,Active Import Interval (kW),02-08-2024 02:30
10003448599,000000000023738688,0.148,Active Import Interval (kW),02-08-2024 02:00
10003448599,000000000023738688,0.148,Active Import Interval (kW),02-08-2024 01:30
10003448599,000000000023738688,0.146,Active Import Interval (kW),02-08-2024 01:00
10003448599,000000000023738688,0.124,Active Import Interval (kW),02-08-2024 00:30
10003448599,000000000023738688,0.130,Active Import Interval (kW),02-08-2024 00:00
10003448599,000000000023738688,0.166,Active Import Interval (kW),01-08-2024 23:30
10003448599,000000000023738688,0.130,Active Import Interval (kW),01-08-2024 23:00
10003448599,000000000023738688,0.126,Active Import Interval (kW),01-08-2024 22:30
10003448599,000000000023738688,0.132,Active Import Interval (kW),01-08-2024 22:00
10003448599,000000000023738688,0.142,Active Import Interval (kW),01-08-2024 21:30
10003448599,000000000023738688,0.142,Active Import Interval (kW),01-08-2024 21:00
10003448599,000000000023738688,0.146,Active Import Interval (kW),01-08-2024 20:30
10003448599,000000000023738688,0.128,Active Import Interval (kW),01-08-2024 20:00
10003448599,000000000023738688,0.126,Active Import Interval (kW),01-08-2024 19:30
10003448599,000000000023738688,0.134,Active Import Interval (kW),01-08-2024 19:00
10003448599,000000000023738688,0.140,Active Import Interval (kW),01-08-2024 18:30
10003448599,000000000023738688,0.156,Active Import Interval (kW),01-08-2024 18:00
10003448599,000000000023738688,0.128,Active Import Interval (kW),01-08-2024 17:30
10003448599,000000000023738688,0.128,Active Import Interval (kW),01-08-2024 17:00
10003448599,000000000023738688,0.140,Active Import Interval (kW),01-08-2024 16:30
10003448599,000000000023738688,0.142,Active Import Interval (kW),01-08-2024 16:00
10003448599,000000000023738688,0.144,Active Import Interval (kW),01-08-2024 15:30
10003448599,000000000023738688,0.132,Active Import Interval (kW),01-08-2024 15:00
10003448599,000000000023738688,0.134,Active Import Interval (kW),01-08-2024 14:30
10003448599,000000000023738688,0.140,Active Import Interval (kW),01-08-2024 14:00
10003448599,000000000023738688,0.140,Active Import Interval (kW),01-08-2024 13:30
10003448599,000000000023738688,0.142,Active Import Interval (kW),01-08-2024 13:00
10003448599,000000000023738688,0.136,Active Import Interval (kW),01-08-2024 12:30
10003448599,000000000023738688,0.124,Active Import Interval (kW),01-08-2024 12:00
10003448599,000000000023738688,0.130,Active Import Interval (kW),01-08-2024 11:30
10003448599,000000000023738688,0.146,Active Import Interval (kW),01-08-2024 11:00
10003448599,000000000023738688,0.148,Active Import Interval (kW),01-08-2024 10:30
10003448599,000000000023738688,0.122,Active Import Interval (kW),01-08-2024 10:00
10003448599,000000000023738688,0.132,Active Import Interval (kW),01-08-2024 09:30
10003448599,000000000023738688,0.150,Active Import Interval (kW),01-08-2024 09:00
10003448599,000000000023738688,0.144,Active Import Interval (kW),01-08-2024 08:30
10003448599,000000000023738688,0.130,Active Import Interval (kW),01-08-2024 08:00
10003448599,000000000023738688,0.152,Active Import Interval (kW),01-08-2024 07:30
10003448599,000000000023738688,0.152,Active Import Interval (kW),01-08-2024 07:00
10003448599,000000000023738688,0.122,Active Import Interval (kW),01-08-2024 06:30
10003448599,000000000023738688,0.136,Active Import Interval (kW),01-08-2024 06:00
10003448599,000000000023738688,0.160,Active Import Interval (kW),01-08-2024 05:30
10003448599,000000000023738688,0.148,Active Import Interval (kW),01-08-2024 05:00
10003448599,000000000023738688,0.124,Active Import Interval (kW),01-08-2024 04:30
10003448599,000000000023738688,0.132,Active Import Interval (kW),01-08-2024 04:00
10003448599,000000000023738688,0.150,Active Import Interval (kW),01-08-2024 03:30
10003448599,000000000023738688,0.148,Active Import Interval (kW),01-08-2024 03:00
10003448599,000000000023738688,0.136,Active Import Interval (kW),01-08-2024 02:30
10003448599,000000000023738688,0.126,Active Import Interval (kW),01-08-2024 02:00
10003448599,000000000023738688,0.138,Active Import Interval (kW),01-08-2024 01:30
10003448599,000000000023738688,0.150,Active Import Interval (kW),01-08-2024 01:00
10003448599,000000000023738688,0.146,Active Import Interval (kW),01-08-2024 00:30
10003448599,000000000023738688,0.130,Active Import Interval (kW),01-08-2024 00:00
10003448599,000000000023738688,0.124,Active Import Interval (kW),31-07-2024 23:30
10003448599,000000000023738688,0.136,Active Import Interval (kW),31-07-2024 23:00
10003448599,000000000023738688,0.142,Active Import Interval (kW),31-07-2024 22:30
10003448599,000000000023738688,0.142,Active Import Interval (kW),31-07-2024 22:00
10003448599,000000000023738688,0.134,Active Import Interval (kW),31-07-2024 21:30
10003448599,000000000023738688,0.120,Active Import Interval (kW),31-07-2024 21:00
10003448599,000000000023738688,0.150,Active Import Interval (kW),31-07-2024 20:30
10003448599,000000000023738688,0.150,Active Import Interval (kW),31-07-2024 20:00
10003448599,000000000023738688,0.128,Active Import Interval (kW),31-07-2024 19:30
10003448599,000000000023738688,0.134,Active Import Interval (kW),31-07-2024 19:00
10003448599,000000000023738688,0.142,Active Import Interval (kW),31-07-2024 18:30
10003448599,000000000023738688,0.142,Active Import Interval (kW),31-07-2024 18:00
10003448599,000000000023738688,0.142,Active Import Interval (kW),31-07-2024 17:30
10003448599,000000000023738688,0.140,Active Import Interval (kW),31-07-2024 17:00
10003448599,000000000023738688,0.130,Active Import Interval (kW),31-07-2024 16:30
10003448599,000000000023738688,0.128,Active Import Interval (kW),31-07-2024 16:00
10003448599,000000000023738688,0.126,Active Import Interval (kW),31-07-2024 15:30
10003448599,000000000023738688,0.154,Active Import Interval (kW),31-07-2024 15:00
10003448599,000000000023738688,0.142,Active Import Interval (kW),31-07-2024 14:30
10003448599,000000000023738688,0.136,Active Import Interval (kW),31-07-2024 14:00
10003448599,000000000023738688,0.140,Active Import Interval (kW),31-07-2024 13:30
10003448599,000000000023738688,0.132,Active Import Interval (kW),31-07-2024 13:00
10003448599,000000000023738688,0.124,Active Import Interval (kW),31-07-2024 12:30
10003448599,000000000023738688,0.140,Active Import Interval (kW),31-07-2024 12:00
10003448599,000000000023738688,0.138,Active Import Interval (kW),31-07-2024 11:30
10003448599,000000000023738688,0.138,Active Import Interval (kW),31-07-2024 11:00
10003448599,000000000023738688,0.138,Active Import Interval (kW),31-07-2024 10:30
10003448599,000000000023738688,0.136,Active Import Interval (kW),31-07-2024 10:00
10003448599,000000000023738688,0.120,Active Import Interval (kW),31-07-2024 09:30
10003448599,000000000023738688,0.146,Active Import Interval (kW),31-07-2024 09:00
10003448599,000000000023738688,0.146,Active Import Interval (kW),31-07-2024 08:30
10003448599,000000000023738688,0.138,Active Import Interval (kW),31-07-2024 08:00
10003448599,000000000023738688,0.122,Active Import Interval (kW),31-07-2024 07:30
10003448599,000000000023738688,0.152,Active Import Interval (kW),31-07-2024 07:00
10003448599,000000000023738688,0.148,Active Import Interval (kW),31-07-2024 06:30
10003448599,000000000023738688,0.122,Active Import Interval (kW),31-07-2024 06:00
10003448599,000000000023738688,0.154,Active Import Interval (kW),31-07-2024 05:30
10003448599,000000000023738688,0.148,Active Import Interval (kW),31-07-2024 05:00
10003448599,000000000023738688,0.134,Active Import Interval (kW),31-07-2024 04:30
10003448599,000000000023738688,0.152,Active Import Interval (kW),31-07-2024 04:00
10003448599,000000000023738688,0.152,Active Import Interval (kW),31-07-2024 03:30
10003448599,000000000023738688,0.126,Active Import Interval (kW),31-07-2024 03:00
10003448599,000000000023738688,0.130,Active Import Interval (kW),31-07-2024 02:30
10003448599,000000000023738688,0.156,Active Import Interval (kW),31-07-2024 02:00
10003448599,000000000023738688,0.144,Active Import Interval (kW),31-07-2024 01:30
10003448599,000000000023738688,0.122,Active Import Interval (kW),31-07-2024 01:00
10003448599,000000000023738688,0.148,Active Import Interval (kW),31-07-2024 00:30
10003448599,000000000023738688,0.146,Active Import Interval (kW),31-07-2024 00:00
10003448599,000000000023738688,0.134,Active Import Interval (kW),30-07-2024 23:30
10003448599,000000000023738688,0.122,Active Import Interval (kW),30-07-2024 23:00
10003448599,000000000023738688,0.144,Active Import Interval (kW),30-07-2024 22:30
10003448599,000000000023738688,0.140,Active Import Interval (kW),30-07-2024 22:00
10003448599,000000000023738688,0.138,Active Import Interval (kW),30-07-2024 21:30
10003448599,000000000023738688,0.134,Active Import Interval (kW),30-07-2024 21:00
10003448599,000000000023738688,0.144,Active Import Interval (kW),30-07-2024 20:30
10003448599,000000000023738688,0.144,Active Import Interval (kW),30-07-2024 20:00
10003448599,000000000023738688,0.132,Active Import Interval (kW),30-07-2024 19:30
10003448599,000000000023738688,0.126,Active Import Interval (kW),30-07-2024 19:00
10003448599,000000000023738688,0.140,Active Import Interval (kW),30-07-2024 18:30
10003448599,000000000023738688,0.164,Active Import Interval (kW),30-07-2024 18:00
10003448599,000000000023738688,0.124,Active Import Interval (kW),30-07-2024 17:30
10003448599,000000000023738688,0.122,Active Import Interval (kW),30-07-2024 17:00
10003448599,000000000023738688,0.162,Active Import Interval (kW),30-07-2024 16:30
10003448599,000000000023738688,0.144,Active Import Interval (kW),30-07-2024 16:00
10003448599,000000000023738688,0.128,Active Import Interval (kW),30-07-2024 15:30
10003448599,000000000023738688,0.140,Active Import Interval (kW),30-07-2024 15:00
10003448599,000000000023738688,0.142,Active Import Interval (kW),30-07-2024 14:30
10003448599,000000000023738688,0.144,Active Import Interval (kW),30-07-2024 14:00
10003448599,000000000023738688,0.142,Active Import Interval (kW),30-07-2024 13:30
10003448599,000000000023738688,0.128,Active Import Interval (kW),30-07-2024 13:00
10003448599,000000000023738688,0.124,Active Import Interval (kW),30-07-2024 12:30
10003448599,000000000023738688,0.142,Active Import Interval (kW),30-07-2024 12:00
10003448599,000000000023738688,0.148,Active Import Interval (kW),30-07-2024 11:30
10003448599,000000000023738688,0.142,Active Import Interval (kW),30-07-2024 11:00
10003448599,000000000023738688,0.124,Active Import Interval (kW),30-07-2024 10:30
10003448599,000000000023738688,0.124,Active Import Interval (kW),30-07-2024 10:00
10003448599,000000000023738688,0.146,Active Import Interval (kW),30-07-2024 09:30
10003448599,000000000023738688,0.148,Active Import Interval (kW),30-07-2024 09:00
10003448599,000000000023738688,0.136,Active Import Interval (kW),30-07-2024 08:30
10003448599,000000000023738688,0.124,Active Import Interval (kW),30-07-2024 08:00
10003448599,000000000023738688,0.156,Active Import Interval (kW),30-07-2024 07:30
10003448599,000000000023738688,0.144,Active Import Interval (kW),30-07-2024 07:00
10003448599,000000000023738688,0.120,Active Import Interval (kW),30-07-2024 06:30
10003448599,000000000023738688,0.158,Active Import Interval (kW),30-07-2024 06:00
10003448599,000000000023738688,0.146,Active Import Interval (kW),30-07-2024 05:30
10003448599,000000000023738688,0.120,Active Import Interval (kW),30-07-2024 05:00
10003448599,000000000023738688,0.152,Active Import Interval (kW),30-07-2024 04:30
10003448599,000000000023738688,0.154,Active Import Interval (kW),30-07-2024 04:00
10003448599,000000000023738688,0.118,Active Import Interval (kW),30-07-2024 03:30
10003448599,000000000023738688,0.148,Active Import Interval (kW),30-07-2024 03:00
10003448599,000000000023738688,0.158,Active Import Interval (kW),30-07-2024 02:30
10003448599,000000000023738688,0.126,Active Import Interval (kW),30-07-2024 02:00
10003448599,000000000023738688,0.146,Active Import Interval (kW),30-07-2024 01:30
10003448599,000000000023738688,0.156,Active Import Interval (kW),30-07-2024 01:00
10003448599,000000000023738688,0.118,Active Import Interval (kW),30-07-2024 00:30
10003448599,000000000023738688,0.146,Active Import Interval (kW),30-07-2024 00:00
10003448599,000000000023738688,0.148,Active Import Interval (kW),29-07-2024 23:30
10003448599,000000000023738688,0.118,Active Import Interval (kW),29-07-2024 23:00
10003448599,000000000023738688,0.148,Active Import Interval (kW),29-07-2024 22:30
10003448599,000000000023738688,0.148,Active Import Interval (kW),29-07-2024 22:00
10003448599,000000000023738688,0.118,Active Import Interval (kW),29-07-2024 21:30
10003448599,000000000023738688,0.140,Active Import Interval (kW),29-07-2024 21:00
10003448599,000000000023738688,0.146,Active Import Interval (kW),29-07-2024 20:30
10003448599,000000000023738688,0.134,Active Import Interval (kW),29-07-2024 20:00
